#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B03262
#Date Time: 2025-06-19 10:41:38.653
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.51915 V
#Offset: 2.04779e-06 V
#Relative: no
#Channel: Channel 2
#Range: 5.50214 V
#Offset: 0.000110146 V
#Relative: yes
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 3.3 V
#Negative Supply: ON
#Voltage: -3.3 V

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
100000,0.2335365490660221,-35.9127744603546,-7.133756701075072
107977.5162327709,0.2534692510473949,-48.81298229949861,65.40698472283859
116591.4401179832,0.3236269583988365,-35.35314777465022,-47.04391292627787
125892.5411794166,0.1086252429357495,-37.11383721278252,77.69842099348136
135935.6390878526,0.2669317466035799,-44.88536448465443,-106.9666236671942
146779.926762207,0.1355696315888822,-35.2747277678021,23.33210289850358
158489.3192461113,0.1999732465990757,-47.47027675870613,41.07176310492146
171132.8304161781,0.1435963404299425,-34.10105625435982,39.59947059523549
184784.9797422292,0.3585102029685947,-35.010009145318,91.065775231594
199526.2314968879,0.1836983577404684,-30.00826513456879,36.12892169238806
215443.4690031885,0.03879660359525632,-34.61367243504272,31.03956430297663
232630.5067153625,0.1134987586249616,-33.01641496762488,40.35586209103349
251188.643150958,0.1134967221981324,-33.05716929781918,98.22976123920148
271227.257933203,0.226419645214629,-31.19713900173025,-12.99943251377297
292864.4564625236,-0.05100529166522833,-39.94927460127124,-11.91746982759605
316227.766016838,0.07862559000079108,-43.2642216061819,-12.51545524639224
341454.88738336,0.08828370987943504,-39.06883486432969,41.36171167727166
368694.5064519575,0.1085071412838626,-35.15002693405496,65.90444088945492
398107.1705534974,-0.03867202183720822,-39.75017683602138,92.2711186597727
429866.2347082276,0.09975431881232828,-43.88015066507468,26.38542840759671
464158.883361278,0.135515471623113,-31.73300672087209,90.70854024830297
501187.233627272,0.1221357725043488,-35.19710712822935,72.33247155228005
541169.5265464637,0.1396220465718178,-34.66428690297231,86.56706075764203
584341.4133735178,0.1507108974389322,-32.91314982940467,114.454317276725
630957.344480193,-0.002994081395307143,-29.93366889108488,78.38337759649134
681292.0690579613,0.1039276898666826,-30.60317923224254,80.38730111185544
735642.2544596418,0.04806681476863119,-28.59356249901377,77.96150289743342
794328.2347242814,-0.07057995553632382,-28.30903782234018,81.61243549079862
857695.8985908943,-0.03452735327491499,-27.63863131636256,62.59379501099043
926118.7281287931,-0.04518359848828343,-28.00106208011421,58.13772833086288
1000000,-0.006131456364028509,-28.38771582866403,51.71930046167717
